[rosmaster.main][INFO] 2021-08-28 13:41:52,517: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-08-28 13:41:52,518: Starting ROS Master Node
[rosmaster.master][INFO] 2021-08-28 13:41:56,793: +PARAM [/move_base/TebLocalPlannerROS/weight_adapt_factor] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,795: +PARAM [/move_base/TebLocalPlannerROS/obstacle_cost_exponent] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,796: +PARAM [/move_base/TebLocalPlannerROS/enable_multithreading] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,798: +PARAM [/move_base/TebLocalPlannerROS/max_number_classes] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,800: +PARAM [/move_base/TebLocalPlannerROS/selection_cost_hysteresis] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,802: +PARAM [/move_base/TebLocalPlannerROS/selection_prefer_initial_plan] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,804: +PARAM [/move_base/TebLocalPlannerROS/selection_obst_cost_scale] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,805: +PARAM [/move_base/TebLocalPlannerROS/selection_viapoint_cost_scale] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,807: +PARAM [/move_base/TebLocalPlannerROS/selection_alternative_time_cost] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,809: +PARAM [/move_base/TebLocalPlannerROS/switching_blocking_period] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,810: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_no_samples] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,812: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_width] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,814: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_length_scale] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,815: +PARAM [/move_base/TebLocalPlannerROS/h_signature_prescaler] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,817: +PARAM [/move_base/TebLocalPlannerROS/h_signature_threshold] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,819: +PARAM [/move_base/TebLocalPlannerROS/obstacle_heading_threshold] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,821: +PARAM [/move_base/TebLocalPlannerROS/viapoints_all_candidates] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,822: +PARAM [/move_base/TebLocalPlannerROS/visualize_hc_graph] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,824: +PARAM [/move_base/TebLocalPlannerROS/shrink_horizon_backup] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,826: +PARAM [/move_base/TebLocalPlannerROS/oscillation_recovery] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,833: +SUB [/move_base/TebLocalPlannerROS/obstacles] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,841: +SUB [/move_base/TebLocalPlannerROS/via_points] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,925: +SERVICE [/move_base/make_plan] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,927: +SERVICE [/move_base/clear_costmaps] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,931: +PARAM [/move_base/conservative_reset/reset_distance] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,933: +PARAM [/move_base/aggressive_reset/reset_distance] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:56,972: +PUB [/move_base/result] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,974: +PUB [/move_base/feedback] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,975: +PUB [/move_base/status] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:56,995: +SUB [/move_base/goal] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:57,003: +SUB [/move_base/cancel] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:57,005: +SERVICE [/move_base/set_parameters] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:57,008: +PUB [/move_base/parameter_descriptions] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:57,010: +PUB [/move_base/parameter_updates] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:57,038: +PARAM [/move_base/base_global_planner] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,040: +PARAM [/move_base/base_local_planner] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,041: +PARAM [/move_base/planner_frequency] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,043: +PARAM [/move_base/controller_frequency] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,045: +PARAM [/move_base/planner_patience] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,047: +PARAM [/move_base/controller_patience] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,051: +PARAM [/move_base/max_planning_retries] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,053: +PARAM [/move_base/conservative_reset_dist] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,055: +PARAM [/move_base/recovery_behavior_enabled] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,057: +PARAM [/move_base/clearing_rotation_allowed] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,058: +PARAM [/move_base/shutdown_costmaps] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,060: +PARAM [/move_base/oscillation_timeout] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,062: +PARAM [/move_base/oscillation_distance] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,063: +PARAM [/move_base/make_plan_clear_costmap] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,065: +PARAM [/move_base/make_plan_add_unreachable_goal] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,067: +PARAM [/move_base/restore_defaults] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,069: +PARAM [/move_base/base_global_planner] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,071: +PARAM [/move_base/base_local_planner] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,073: +PARAM [/move_base/planner_frequency] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,074: +PARAM [/move_base/controller_frequency] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,076: +PARAM [/move_base/planner_patience] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,078: +PARAM [/move_base/controller_patience] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,079: +PARAM [/move_base/max_planning_retries] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,081: +PARAM [/move_base/conservative_reset_dist] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,083: +PARAM [/move_base/recovery_behavior_enabled] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,084: +PARAM [/move_base/clearing_rotation_allowed] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,086: +PARAM [/move_base/shutdown_costmaps] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,088: +PARAM [/move_base/oscillation_timeout] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,090: +PARAM [/move_base/oscillation_distance] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,092: +PARAM [/move_base/make_plan_clear_costmap] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,094: +PARAM [/move_base/make_plan_add_unreachable_goal] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,095: +PARAM [/move_base/restore_defaults] by /move_base
[rosmaster.master][INFO] 2021-08-28 13:41:57,173: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:57,174: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:57,176: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:57,178: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:57,179: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:57,181: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:59,177: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:59,178: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:59,180: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:59,182: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:59,184: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:59,185: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:03,883: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:03,885: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:03,887: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:03,889: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:03,891: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:03,892: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:05,888: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:06,154: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:06,156: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:06,162: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:06,165: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:06,167: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:07,895: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:07,896: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:07,899: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:07,902: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:07,904: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:07,907: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:10,033: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:10,035: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:10,037: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:10,038: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:10,040: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:10,042: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:12,036: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:12,038: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:12,040: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:12,041: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:12,043: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:12,045: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:14,175: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:14,198: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:14,200: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:14,202: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:14,204: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:14,206: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:16,189: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:16,191: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:16,193: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:16,195: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:16,197: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:16,199: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:17,675: -PUB [/rosout] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,676: -PUB [/initialpose] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,678: -PUB [/move_base_simple/goal] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,680: -PUB [/clicked_point] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,682: -SUB [/tf] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,683: -SUB [/tf_static] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,685: -SUB [/move_base/local_costmap/costmap] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,687: -SUB [/move_base/local_costmap/costmap_updates] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,688: -SUB [/move_base/global_costmap/costmap] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,690: -SUB [/move_base/global_costmap/costmap_updates] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,692: -SUB [/map] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,693: -SUB [/map_updates] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,695: -SUB [/move_base/NavfnROS/plan] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,696: -SUB [/move_base/DWAPlannerROS/local_plan] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,698: -SUB [/scan] /rviz_1630129165407252524 http://192.168.1.104:37887/
[rosmaster.master][INFO] 2021-08-28 13:42:17,699: -SERVICE [/rviz_1630129165407252524/get_loggers] /rviz_1630129165407252524 rosrpc://192.168.1.104:51033
[rosmaster.master][INFO] 2021-08-28 13:42:17,701: -SERVICE [/rviz_1630129165407252524/set_logger_level] /rviz_1630129165407252524 rosrpc://192.168.1.104:51033
[rosmaster.master][INFO] 2021-08-28 13:42:17,702: -SERVICE [/rviz_1630129165407252524/reload_shaders] /rviz_1630129165407252524 rosrpc://192.168.1.104:51033
[rosmaster.master][INFO] 2021-08-28 13:42:17,704: -SERVICE [/rviz_1630129165407252524/load_config] /rviz_1630129165407252524 rosrpc://192.168.1.104:51033
[rosmaster.master][INFO] 2021-08-28 13:42:17,705: -SERVICE [/rviz_1630129165407252524/save_config] /rviz_1630129165407252524 rosrpc://192.168.1.104:51033
[rosmaster.master][INFO] 2021-08-28 13:42:17,707: -CACHEDPARAM [/rosout_disable_topics_generation] by /rviz_1630129165407252524
[rosmaster.master][INFO] 2021-08-28 13:42:18,317: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:18,319: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:18,321: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:18,322: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:18,324: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:18,326: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,180: +PUB [/rosout] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:20,181: +SERVICE [/rviz_1630129340170187329/get_loggers] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:20,183: +SERVICE [/rviz_1630129340170187329/set_logger_level] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:20,186: +CACHEDPARAM [/rosout_disable_topics_generation] by /rviz_1630129340170187329
[rosmaster.master][INFO] 2021-08-28 13:42:20,258: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:46571/', 'http://192.168.1.104:40981/', 'http://192.168.1.104:42833/', 'http://192.168.1.104:41979/']
[rosmaster.master][INFO] 2021-08-28 13:42:20,261: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:46571/', 'http://192.168.1.104:40981/', 'http://192.168.1.104:42833/', 'http://192.168.1.104:41979/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:42:20,459: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,461: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,463: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,464: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,466: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,467: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:42:20,899: +SUB [/tf] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:20,908: +SUB [/tf_static] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:21,047: +PUB [/initialpose] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:21,050: +PUB [/goal] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:21,063: publisherUpdate[/initialpose] -> http://192.168.1.104:38937/ ['http://192.168.1.104:41979/']
[rosmaster.master][INFO] 2021-08-28 13:42:21,065: publisherUpdate[/initialpose] -> http://192.168.1.104:38937/ ['http://192.168.1.104:41979/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:42:21,080: +SUB [/move_base/local_costmap/costmap] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:21,087: +SUB [/move_base/local_costmap/costmap_updates] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:21,095: +SUB [/move_base/global_costmap/costmap] /rviz_1630129340170187329 http://192.168.1.104:41979/
[rosmaster.master][INFO] 2021-08-28 13:42:21,102: +SUB [/move_base/global_costmap/costmap_updates] /rviz_1630129340170187329 http://192.168.1.104:41979/
